population,minimum_age,maximum_age,gender,zipcode,geo_id
1,10,14,female,57455,8600000US57455
1,30,34,female,57634,8600000US57634
1,65,66,male,58007,8600000US58007
1,67,69,female,58235,8600000US58235
1,60,61,female,58343,8600000US58343
1,62,64,male,58532,8600000US58532
1,45,49,female,59039,8600000US59039
1,80,84,male,59077,8600000US59077
1,22,24,female,59447,8600000US59447
1,67,69,female,59703,8600000US59703
1,75,79,female,59851,8600000US59851
1,80,84,male,59867,8600000US59867
1,85,,male,60604,8600000US60604
1,45,49,female,61328,8600000US61328
1,21,21,male,61458,8600000US61458
1,10,14,male,62334,8600000US62334
1,10,14,female,63847,8600000US63847
1,20,20,female,63941,8600000US63941
1,18,19,female,64164,8600000US64164
1,18,19,female,64639,8600000US64639
1,22,24,female,64654,8600000US64654
1,30,34,female,65048,8600000US65048
1,67,69,male,65320,8600000US65320
1,21,21,male,66716,8600000US66716
1,21,21,male,66775,8600000US66775
1,22,24,male,66777,8600000US66777
1,20,20,female,66949,8600000US66949
1,67,69,male,66955,8600000US66955
1,22,24,female,67065,8600000US67065
1,65,66,female,67202,8600000US67202
1,35,39,male,67334,8600000US67334
1,18,19,female,67523,8600000US67523
1,20,20,male,67556,8600000US67556
1,21,21,male,67645,8600000US67645
1,18,19,female,67645,8600000US67645
1,65,66,female,67667,8600000US67667
1,18,19,female,67673,8600000US67673
1,18,19,male,68072,8600000US68072
1,0,4,male,68382,8600000US68382
1,67,69,male,68717,8600000US68717
1,20,20,male,68842,8600000US68842
1,70,74,female,70050,8600000US70050
1,20,20,male,70773,8600000US70773
1,0,4,male,71666,8600000US71666
1,85,,male,71745,8600000US71745
1,22,24,male,72014,8600000US72014
1,85,,male,72083,8600000US72083
1,30,34,female,72165,8600000US72165
1,18,19,male,72353,8600000US72353
1,21,21,male,72367,8600000US72367
1,70,74,female,72379,8600000US72379
1,15,17,female,72540,8600000US72540
1,80,84,female,72555,8600000US72555
1,65,66,male,73145,8600000US73145
1,21,21,female,73842,8600000US73842
1,80,84,male,74349,8600000US74349
1,25,29,female,74753,8600000US74753
1,15,17,male,76820,8600000US76820
1,15,17,female,76884,8600000US76884
1,10,14,female,76887,8600000US76887
1,22,24,male,79535,8600000US79535
1,21,21,male,80427,8600000US80427
1,80,84,female,80612,8600000US80612
1,15,17,female,82428,8600000US82428
1,35,39,male,82450,8600000US82450
1,18,19,female,82934,8600000US82934
1,62,64,female,83322,8600000US83322
1,70,74,female,83464,8600000US83464
1,65,66,female,83468,8600000US83468
1,85,,female,83548,8600000US83548
1,85,,male,84328,8600000US84328
1,85,,male,84533,8600000US84533
1,35,39,female,86028,8600000US86028
1,85,,male,87014,8600000US87014
1,20,20,female,87539,8600000US87539
1,62,64,male,87573,8600000US87573
1,0,4,female,87730,8600000US87730
1,22,24,female,87736,8600000US87736
1,85,,male,88056,8600000US88056
1,67,69,male,88323,8600000US88323
1,80,84,female,88330,8600000US88330
1,85,,male,89004,8600000US89004
1,60,61,female,89402,8600000US89402
1,50,54,male,93943,8600000US93943
1,75,79,male,94074,8600000US94074
1,62,64,female,95053,8600000US95053
1,50,54,male,95211,8600000US95211
1,18,19,female,95250,8600000US95250
1,67,69,male,95325,8600000US95325
1,20,20,female,95429,8600000US95429
1,20,20,female,95689,8600000US95689
1,18,19,male,96010,8600000US96010
1,20,20,male,97711,8600000US97711
1,18,19,male,97730,8600000US97730
1,75,79,female,97819,8600000US97819
1,60,61,male,99550,8600000US99550
1,35,39,female,99575,8600000US99575
1,85,,male,99641,8600000US99641
1,80,84,male,99665,8600000US99665
1,5,9,female,99745,8600000US99745
1,22,24,male,99756,8600000US99756
1,80,84,male,99927,8600000US99927
10,60,61,male,01222,8600000US01222
10,65,66,male,04973,8600000US04973
10,15,17,male,06266,8600000US06266
10,18,19,male,06282,8600000US06282
10,45,49,female,12161,8600000US12161
10,80,84,male,12175,8600000US12175
10,80,84,female,12859,8600000US12859
10,0,4,female,13666,8600000US13666
10,60,61,female,13682,8600000US13682
10,45,49,male,13846,8600000US13846
10,18,19,female,14804,8600000US14804
10,65,66,female,15352,8600000US15352
10,45,49,female,15520,8600000US15520
10,35,39,female,15731,8600000US15731
10,21,21,female,15747,8600000US15747
10,50,54,female,16027,8600000US16027
10,50,54,male,16245,8600000US16245
10,55,59,female,16334,8600000US16334
10,67,69,male,16621,8600000US16621
10,67,69,male,17093,8600000US17093
10,85,,male,17853,8600000US17853
10,35,39,male,17943,8600000US17943
10,40,44,male,18625,8600000US18625
10,75,79,female,23070,8600000US23070
10,21,21,female,23960,8600000US23960
10,70,74,female,24448,8600000US24448
10,75,79,male,24597,8600000US24597
10,10,14,male,25261,8600000US25261
10,18,19,female,25606,8600000US25606
10,21,21,male,26038,8600000US26038
10,22,24,female,26136,8600000US26136
10,40,44,female,26660,8600000US26660
10,30,34,male,28169,8600000US28169
10,21,21,female,28676,8600000US28676
10,85,,female,30446,8600000US30446
10,18,19,male,30822,8600000US30822
10,55,59,female,35036,8600000US35036
10,5,9,male,37376,8600000US37376
10,21,21,female,37809,8600000US37809
10,15,17,female,38569,8600000US38569
10,80,84,female,38577,8600000US38577
10,60,61,male,38957,8600000US38957
10,0,4,male,40845,8600000US40845
10,67,69,male,40997,8600000US40997
10,60,61,male,41602,8600000US41602
10,62,64,female,41667,8600000US41667
10,55,59,male,41725,8600000US41725
10,85,,male,41826,8600000US41826
10,5,9,female,43547,8600000US43547
10,35,39,male,43961,8600000US43961
10,75,79,female,44235,8600000US44235
10,85,,female,44866,8600000US44866
10,60,61,female,45317,8600000US45317
10,75,79,male,46913,8600000US46913
10,80,84,male,47847,8600000US47847
10,20,20,female,48730,8600000US48730
10,0,4,female,49955,8600000US49955
10,75,79,male,50457,8600000US50457
10,35,39,female,50861,8600000US50861
10,0,4,male,51366,8600000US51366
10,65,66,male,52079,8600000US52079
10,85,,female,52215,8600000US52215
10,65,66,male,52316,8600000US52316
10,25,29,female,52646,8600000US52646
10,21,21,female,53170,8600000US53170
10,80,84,male,54125,8600000US54125
10,25,29,male,54485,8600000US54485
10,70,74,male,55613,8600000US55613
10,65,66,female,56026,8600000US56026
10,75,79,female,56035,8600000US56035
10,0,4,male,56257,8600000US56257
10,21,21,male,56316,8600000US56316
10,85,,male,56358,8600000US56358
10,85,,male,56450,8600000US56450
10,30,34,female,56518,8600000US56518
10,25,29,male,58079,8600000US58079
